"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","QGDP","TOT","PC_CHGPP","Q","1996-Q4",2.890984,
"MEX","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.421051,
"MEX","QGDP","TOT","PC_CHGPP","Q","1997-Q2",2.025348,
"MEX","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.018693,
"MEX","QGDP","TOT","PC_CHGPP","Q","1997-Q4",2.391575,
"MEX","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.046311,
"MEX","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.733372,
"MEX","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.372458,
"MEX","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.173746,
"MEX","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.436749,
"MEX","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.002567,
"MEX","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.018091,
"MEX","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.103669,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.89502,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.591867,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.687506,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.591898,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.034544,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.505957,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.041702,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.417501,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.575282,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.698918,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.762508,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.34316,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.176245,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.320561,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q3",-0.070343,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.06672,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.294404,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.722355,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.214636,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.249574,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.258261,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.131791,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.972488,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.572361,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.786001,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.078238,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.171201,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.224853,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.737702,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.94685,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.364694,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.441517,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.098191,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.847837,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.009436,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.478379,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-5.219526,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.985611,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.70422,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.828848,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.25661,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.975544,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.73702,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.896201,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.698974,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.880888,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.579741,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.734127,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.623027,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.014718,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.465257,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.839635,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.461553,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.874226,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.064619,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.542168,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.654068,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.320405,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.371157,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.082586,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.565307,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.046699,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.179782,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.083393,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.000487,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.016711,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.247802,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.983534,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.616248,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.244438,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.174239,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.781376,
"BEL","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.745097,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.732866,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.722237,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.867684,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.01504,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.99532,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.978753,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.954276,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.923408,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.908429,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.89686,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.331804,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.770449,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.730254,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.682229,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.672652,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.654096,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1970-Q1",1.606117,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.575349,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.176552,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.75863,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.742862,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.735078,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.041139,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.354626,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.32811,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.304745,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.448761,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.593274,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.557743,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.519071,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1973-Q3",1.426949,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.324668,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.282729,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.269725,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.16585,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.000723,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-1.000149,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.004707,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.507866,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1975-Q4",2.127561,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.074299,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1976-Q2",2.019118,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.873671,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1976-Q4",-0.278587,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-0.278875,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-0.275711,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.31293,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.940359,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.925984,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.908158,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.644273,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.36356,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.36028,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.354987,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.953922,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1979-Q4",1.576812,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1980-Q1",3.762455,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.666235,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.979381,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.204555,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.022401,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1981-Q2",1.457926,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-0.428832,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.267781,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.133524,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.2694,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.112673,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1982-Q4",-0.633301,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.018049,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.047185,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1983-Q3",0.83464,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.1173,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1984-Q1",0.404556,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.15287,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.286768,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.644337,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.427656,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.365212,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.67715,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.517968,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.54789,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.203576,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1986-Q3",1.230937,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1986-Q4",-1.156201,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.706358,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.111189,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.397513,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.290633,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.99036,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.93208,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.228906,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1988-Q4",0.979885,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.76019,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.961124,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.371448,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.298638,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.563246,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1990-Q2",-0.353728,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.132865,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.213354,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.431525,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.167533,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.674732,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.505904,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.401939,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-1.215734,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.308941,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-1.232574,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.759719,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.010258,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.316448,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.952397,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.703595,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.149796,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.279731,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.682112,"E"
"BEL","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.208907,
"BEL","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.479539,
"BEL","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.738834,
"BEL","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.366017,
"BEL","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-0.200919,
"BEL","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.762548,
"BEL","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.500869,
"BEL","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.788409,
"BEL","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.934908,
"BEL","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.484406,
"BEL","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.869175,
"BEL","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.572714,
"BEL","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.265224,
"BEL","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.333247,
"BEL","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.314047,
"BEL","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.247359,
"BEL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.058963,
"BEL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",1.346711,
"BEL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.440492,
"BEL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.180065,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.746971,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.657703,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.39783,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.886167,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.058321,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.058355,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.204957,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.058509,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.930716,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.878335,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.528045,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.310494,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.39448,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.100471,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.385141,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.745236,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.55792,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.980637,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.87434,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.31904,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.395863,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.499524,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.386832,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.800325,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.628424,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.326861,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.842539,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.07727,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.28699,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.392894,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.772305,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.505071,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.577554,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.159397,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.502933,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.093672,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.149859,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.109119,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.113598,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.844355,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.475329,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.009306,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.441707,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.413236,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.661505,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.288705,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.223455,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.067289,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.194705,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.193325,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.038138,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.120481,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.319659,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.481026,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.48876,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.295625,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.302719,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.248196,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.387217,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.306803,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.413065,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.466214,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.058494,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.478394,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.2783,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.740719,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.110387,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.260801,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.669434,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.459788,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.191962,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.522873,
"ISR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.511055,
"ISR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",1.221847,
"ISR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.709519,
"ISR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.812614,
"ISR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.263449,
"ISR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.31301,
"ISR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.678483,
"ISR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.997387,
"ISR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.793291,
"ISR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",-0.189475,
"ISR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.9412,
"ISR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.397628,
"ISR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.030343,
"ISR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.811224,
"ISR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.845341,
"ISR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-0.966868,
"ISR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",4.343923,
"ISR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.381888,
"ISR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.045479,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.181072,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",3.024432,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",3.057143,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.302325,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-1.13396,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.510089,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.038838,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.563329,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.345813,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.557974,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.109109,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.315076,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.163509,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.289636,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.811069,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.370605,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.281884,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.153459,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.173762,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.315607,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.557305,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.001173,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.268516,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.662225,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.877194,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.627319,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.719474,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.837308,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.996824,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.822602,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.755725,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.308229,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.709267,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.245408,
